line_number,committee_name,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
17,AUGUST PFLUGER FOR CONGRESS,1995835,3930,C00719294,DEMOCRACY ENGINE,WASHINGTON,DC,200094464,,,,,E-MERCHANT FEES,2026-06-04,0.05,,,,BC50D2831FEA644E6BC5,202607159875731671,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3929,C00719294,JENNINGS,,,,,,,,EVENT SPEAKER,2026-06-02,8000.00,,,,B56A4E132D24A440F808,202607159875731671,IND,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3928,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-06-01,16.77,,,,BE8E18D48A63843E4901,202607159875731671,ORG,A,X,,B2CBD30EAC2B24F0C8D0,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3927,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-06-01,206.57,,,,B370A8E21632846F0AFB,202607159875731670,ORG,A,X,,B2CBD30EAC2B24F0C8D0,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3926,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-06-01,223.34,,,,B2CBD30EAC2B24F0C8D0,202607159875731670,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3925,C00719294,BYERS,WASHINGTON,DC,200034895,,,,,PAYROLL,2026-05-29,439.75,,,,B54D4D9EA19E14D55B72,202607159875731670,IND,A,X,,B64DF8F8535784F788DF,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3924,C00719294,WEATHERS,,,,,,,,PAYROLL,2026-05-29,2099.58,,,,B949AFDC4334F47E6933,202607159875731669,IND,A,X,,B64DF8F8535784F788DF,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3923,C00719294,BELL,WASHINGTON,DC,200034309,,,,,PAYROLL,2026-05-29,230.88,,,,BEBB20F2BC50C443E974,202607159875731669,IND,A,X,,B64DF8F8535784F788DF,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3922,C00719294,OLIVER,WASHINGTON,DC,200025722,,,,,PAYROLL,2026-05-29,295.29,,,,B3E594B09552B4F59AEA,202607159875731669,IND,A,X,,B64DF8F8535784F788DF,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3921,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL - SEE MEMO ITEMS,2026-05-29,3065.50,,,,B64DF8F8535784F788DF,202607159875731668,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3920,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL FEES,2026-05-29,213.20,,,,B29E4FB1F30E347ECBDA,202607159875731668,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3919,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL TAXES,2026-05-29,993.77,,,,B0F3AF9593ED5424D99B,202607159875731668,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3918,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-05-29,500.00,,,,BB445F80D7D3248278CD,202607159875731667,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3917,C00719294,TARGETED VICTORY,ARLINGTON,VA,222015420,,,,,FUNDRAISING CONSULTING,2026-05-28,21431.48,,,,B8B43CC4B922748E9A5B,202607159875731667,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3916,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-05-25,11.26,,,,B15B8D337CA3E4E43B9E,202607159875731667,ORG,A,X,,BBD3D16A4BAE44921AA8,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3915,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-05-25,273.71,,,,B06BCB802157542159FA,202607159875731666,ORG,A,X,,BBD3D16A4BAE44921AA8,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3914,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-05-25,284.97,,,,BBD3D16A4BAE44921AA8,202607159875731666,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3913,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-05-18,446.11,,,,B34503D5D52F24005B7C,202607159875731666,ORG,A,X,,B66388E1CD5BD4DB181D,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3912,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-05-18,21.44,,,,B580FD2E66C6D4DD7983,202607159875731665,ORG,A,X,,B66388E1CD5BD4DB181D,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3911,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-05-18,467.55,,,,B66388E1CD5BD4DB181D,202607159875731665,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3910,C00719294,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEAL EXPENSE,2026-05-18,771.89,,,,B7FA59051A5284B85A84,202607159875731665,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3909,C00719294,BELL,WASHINGTON,DC,200034309,,,,,PAYROLL,2026-05-15,230.87,,,,BD57BA9EE2C9042558E9,202607159875731664,IND,A,X,,B9F7DAF94B4BC496F92B,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3908,C00719294,BYERS,WASHINGTON,DC,200034895,,,,,PAYROLL,2026-05-15,439.75,,,,BC4FAFFF68B5F4723930,202607159875731664,IND,A,X,,B9F7DAF94B4BC496F92B,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3907,C00719294,OLIVER,WASHINGTON,DC,200025722,,,,,PAYROLL,2026-05-15,295.29,,,,B5518C71A122249B89D3,202607159875731664,IND,A,X,,B9F7DAF94B4BC496F92B,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3906,C00719294,WEATHERS,,,,,,,,PAYROLL,2026-05-15,2099.58,,,,B1551ACF9B7864D4CAAB,202607159875731663,IND,A,X,,B9F7DAF94B4BC496F92B,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3905,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL - SEE MEMO ITEMS,2026-05-15,3065.49,,,,B9F7DAF94B4BC496F92B,202607159875731663,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3904,C00719294,GUSTO,DENVER,CO,802021503,,,,,PAYROLL TAXES,2026-05-15,993.79,,,,B171A96B23D3E4E4E87D,202607159875731663,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3903,C00719294,FIRST FINANCIAL BANK,SAN ANGELO,TX,769036316,,,,,BANKING SERVICE FEE,2026-05-15,25.00,,,,BBE64C9C6161E4085BB3,202607159875731662,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3902,C00719294,BERKE FARAH,WASHINGTON,DC,200064742,,,,,LEGAL SERVICES,2026-05-14,1050.00,,,,B92D1FD8682704D01AB0,202607159875731662,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3901,C00719294,LINCOLN FORD CREDIT,SAN ANGELO,TX,769015049,,,,,CAR PAYMENT,2026-05-12,975.03,,,,BE0352D0ABED94B95A09,202607159875731662,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3900,C00719294,BILL.COM,ALVISO,CA,950022563,,,,,SOFTWARE FEE,2026-05-12,21.21,,,,BD652D714D5094E2CA1E,202607159875731661,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3899,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-05-11,302.49,,,,B03BA1C82C48046B9A65,202607159875731661,ORG,A,X,,BAD7D2DD00F9D40CDBE8,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3898,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,E-MERCHANT FEES,2026-05-11,19.43,,,,B3D2939D112224C9CB97,202607159875731661,ORG,A,X,,BAD7D2DD00F9D40CDBE8,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3897,C00719294,WINRED TECHNICAL SERVICES LLC,ARLINGTON,VA,22219,,,,,E-MERCHANT FEES,2026-05-11,321.92,,,,BAD7D2DD00F9D40CDBE8,202607159875731660,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3896,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-05-11,2638.43,,,,BCCD72E1EAE884997B00,202607159875731660,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3895,C00719294,CFS COMPLIANCE,BETHESDA,MD,20824,,,,,COMPLIANCE CONSULTING,2026-05-08,3500.00,,,,B456D902BCE3C4CCC94F,202607159875731660,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3894,C00719294,HOTEL VIN AUTOGRAPH,GRAPEVINE,TX,760514103,,,,,LODGING EXPENSE,2026-04-07,571.79,,,,B68939D2BE58447B4BF6,202607159875731659,ORG,A,X,,B49938A3E36274984BFD,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3893,C00719294,AMERICAN EXPRESS,SAN ANGELO,TX,769023530,,,,,SEE MEMO ITEMS,2026-05-07,571.79,,,,B49938A3E36274984BFD,202607159875731659,ORG,A,,,,,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3892,C00719294,HERTZ CAR RENTAL - DALLAS,DALLAS,TX,752021924,,,,,TRANSPORTATION EXPENSE,2026-03-11,213.52,,,,BE8D10BB3FAE2471B8EA,202607159875731659,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3891,C00719294,BULLFEATHERS,WASHINGTON,DC,200031819,,,,,MEAL EXPENSE,2026-03-31,52.54,,,,BFBEFFA21E0354D2C8B3,202607159875731658,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3890,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-02,64.00,,,,B16FC89916A0540F79FD,202607159875731658,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3889,C00719294,STEIN ERIKSEN LODGE,PARK CITY,UT,840605132,,,,,LODGING EXPENSE,2026-03-21,661.15,,,,BCF0674DC938244F5997,202607159875731658,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3888,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-04-02,-50.06,,,,B961725A1FD62450781B,202607159875731657,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3887,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-09,596.90,,,,BEB79810A3F4343A5BA0,202607159875731657,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3886,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-19,331.40,,,,B398E91CF699540FB889,202607159875731657,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3885,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-09,518.90,,,,BE79E0145E964451A924,202607159875731656,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3884,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-19,15.98,,,,B1814C910C3EB4DA9BEC,202607159875731656,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3883,C00719294,CONSTANT CONTACT,WALTHAM,MA,02451,,,,,SOFTWARE SERVICE,2026-03-17,43.54,,,,BE3FD96AC899441EAA21,202607159875731656,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3882,C00719294,DACHA BEER GARDEN,WASHINGTON,DC,200033539,,,,,CATERING,2026-03-16,8500.00,,,,B26166DD48C0141A4A11,202607159875731655,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3881,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-22,65.80,,,,B53EE2E41746B4697A8D,202607159875731655,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3880,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-01,529.40,,,,BE5E99EE799E94C5EB12,202607159875731655,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3879,C00719294,PREMIUM CAR RENTAL PROTECTION BY AMERICAN EXPRESS,NEW YORK,NY,102851000,,,,,INSURANCE FOR CAR,2026-04-06,24.95,,,,B13894E674ABB474B8E9,202607159875731654,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3878,C00719294,YATES CAR WASH & DETAIL CENTER,ALEXANDRIA,VA,223141623,,,,,VEHICLE MAINTENANCE,2026-03-15,52.00,,,,B8FF1D4D893C9492B96A,202607159875731654,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3877,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-22,347.10,,,,BBB04B29EA10444E0874,202607159875731654,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3876,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-01,529.40,,,,BD24D7F9016944D428F9,202607159875731653,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3875,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-19,16.98,,,,BA5891178EE8C42E18AE,202607159875731653,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3874,C00719294,SANTA ROSA TAQUERIA,WASHINGTON,DC,20003,,,,,MEAL EXPENSE,2026-04-09,31.02,,,,BC763B7EB85B94B3A918,202607159875731653,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3873,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-01,341.39,,,,BE56ACA0FA63844AA80B,202607159875731652,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3872,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-22,536.10,,,,BBE9F12DB2BCF4053B9A,202607159875731652,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3871,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-04-02,22.86,,,,B9DCCF5A6761849849BA,202607159875731652,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3870,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-03-25,-331.40,,,,BBF18D5305E814ABE9AA,202607159875731651,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3869,C00719294,ADOBE,SAN JOSE,CA,95110,,,,,SOFTWARE SERVICE,2026-04-04,13.77,,,,B5D8C0F0471A0483DA7B,202607159875731651,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3868,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-19,331.40,,,,B1CAFD1A42C5C4FC3975,202607159875731651,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3867,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-09,518.90,,,,BFB5E140D51CE4081929,202607159875731650,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3866,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-17,459.90,,,,B882BC4EF4C3846CA9F3,202607159875731650,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3865,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-03-25,20.59,,,,B4A7ECC3FCC2648608BC,202607159875731650,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3864,C00719294,FEDEX,MEMPHIS,TN,38120,,,,,SHIPPING CHARGES,2026-04-06,47.62,,,,BCFBC0DF595FD464BB33,202607159875731649,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3863,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-04-03,-189.99,,,,BF6BF60BCC30B413989F,202607159875731649,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3862,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-17,526.90,,,,B1897CEE10A214EB2A53,202607159875731649,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3861,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-17,459.90,,,,BDB1C4B4001A74D1DB3C,202607159875731648,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3860,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-17,459.90,,,,B447DA84C170044088C5,202607159875731648,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3859,C00719294,INTERNOVA,NEW YORK,NY,100196705,,,,,TRAVEL AGENCY EXPENSE,2026-03-13,70.00,,,,BE5BFBABC2F864A71A57,202607159875731648,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3858,C00719294,DELTA AIRLINES,ATLANTA,GA,30320,,,,,AIRFARE FEE,2026-03-20,5.00,,,,B779CCDF6FB4146DEAEB,202607159875731647,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3857,C00719294,DELTA AIRLINES,ATLANTA,GA,30320,,,,,AIRFARE FEE,2026-03-19,14.00,,,,B3B7E714749BD45908A2,202607159875731647,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3856,C00719294,AT&T,CAROL STREAM,IL,60197,,,,,INTERNET SERVICE,2026-03-18,544.77,,,,BCE705259964846ACA0E,202607159875731647,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3855,C00719294,BULLFEATHERS,WASHINGTON,DC,200031819,,,,,CATERING,2026-03-27,632.70,,,,BAE126FF7D2504D1E8DD,202607159875731646,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3854,C00719294,"JOE'S SEAFOOD, PRIME STEAK & STONE CRAB",WASHINGTON,DC,200051018,,,,,MEAL EXPENSE,2026-03-18,100.76,,,,B2230051AF5534542AE8,202607159875731646,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3853,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-04-03,-189.99,,,,B3679F9F927274A33A6E,202607159875731646,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3852,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-22,347.10,,,,B260DCE04BAFB46088F9,202607159875731645,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3851,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-01,529.40,,,,B264673927252446CB79,202607159875731645,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3850,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-02,64.00,,,,BE0A1749A3A534C0295F,202607159875731645,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3849,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-03-25,-331.40,,,,B16D34EC281504A16B5E,202607159875731644,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3848,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-03-21,92.10,,,,B45E5CFF3099241338D0,202607159875731644,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3847,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-04-03,-189.99,,,,B57A3EDCDBBB24F13A29,202607159875731644,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3846,C00719294,INTERNOVA,NEW YORK,NY,100196705,,,,,TRAVEL AGENCY EXPENSE,2026-03-13,361.75,,,,B12E1DF20192D46B88D0,202607159875731643,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3845,C00719294,SUNSET STORAGE,SAN ANGELO,TX,76904,,,,,STORAGE,2026-04-05,89.00,,,,B5576CF8538C24702A61,202607159875731643,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3844,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,AIRFARE,2026-04-09,518.90,,,,B9D2E785D4D704270BBE,202607159875731643,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3843,C00719294,UBER,SAN FRANCISCO,CA,94102,,,,,TRANSPORTATION,2026-04-02,18.61,,,,B245655296C16428898F,202607159875731642,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3842,C00719294,YATES CAR WASH & DETAIL CENTER,ALEXANDRIA,VA,223141623,,,,,VEHICLE MAINTENANCE,2026-03-22,52.00,,,,B3DFADE266FF54FE9880,202607159875731642,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3841,C00719294,FEDEX,MEMPHIS,TN,38120,,,,,SHIPPING CHARGES,2026-03-18,45.88,,,,B95D440A556924F63B13,202607159875731642,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3840,C00719294,AMAZON,NORTH SEATTLE,WA,98109,,,,,GENERAL OFFICE SUPPLIES,2026-03-17,73.81,,,,B8E2C3319D1854DAE9B7,202607159875731641,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3839,C00719294,AMERICAN AIRLINES,WASHINGTON,DC,20036,,,,,CREDIT: AIRFARE,2026-04-03,-189.99,,,,B96EEC7801B124218898,202607159875731641,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
17,AUGUST PFLUGER FOR CONGRESS,1995835,3838,C00719294,CAPITOL HILL CLUB,WASHINGTON,DC,20003,,,,,MEAL EXPENSE,2026-03-16,294.70,,,,B36AC8BB9FEDA4487897,202607159875731641,ORG,A,X,,B2316052E24024A5E85C,SB17,2026-07-15 16:35:31
